         471783959 function calls (419599747 primitive calls) in 335.788 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.005    0.005 saved_model.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mobilenet.py:62(<module>)
       23    0.000    0.000    0.001    0.000 overrides.py:206(decorator)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:58(spmatrix)
        5    0.000    0.000    0.000    0.000 text_format.py:1705(_ParseAbstractInteger)
        1    0.000    0.000    0.002    0.002 resampling.py:15(<module>)
        1    0.000    0.000    0.002    0.002 ops_util.py:15(<module>)
       47    0.000    0.000    0.000    0.000 six.py:105(__init__)
       42    0.000    0.000    0.000    0.000 tensor_conversion_registry.py:99(<genexpr>)
        1    0.000    0.000    0.000    0.000 device_setter.py:15(<module>)
       15    0.000    0.000    0.001    0.000 generic_utils.py:745(to_snake_case)
        9    0.000    0.000    0.001    0.000 _defines.py:69(DEFINE)
        1    0.000    0.000    0.000    0.000 tempfile.py:24(<module>)
        2    0.000    0.000    0.001    0.000 summary_op_util.py:15(<module>)
        1    0.000    0.000    0.000    0.000 dense_features.py:15(<module>)
       14    0.000    0.000    0.000    0.000 minicompat.py:101(defproperty)
        1    0.000    0.000    0.001    0.001 tape.py:15(<module>)
       13    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        5    0.000    0.000    0.001    0.000 tf_inspect.py:330(getmembers)
        1    0.000    0.000    0.005    0.005 brotli.py:2(<module>)
        1    0.000    0.000    0.006    0.006 sjisprober.py:28(<module>)
        1    0.000    0.000    0.001    0.001 index_lookup.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mobilenet_v2.py:75(<module>)
       24    0.000    0.000    0.000    0.000 doccer.py:236(unindent_string)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:231(_add_array_type)
        1    0.000    0.000    0.000    0.000 derivative_books.py:11(DerivativeBook)
       26    0.000    0.000    0.002    0.000 _basic.py:16(_dispatch)
        5    0.000    0.000    0.000    0.000 typing.py:824(__class_getitem__)
        1    0.000    0.000    0.048    0.048 execute.py:15(<module>)
        4    0.000    0.000    0.000    0.000 dtypes.py:483(<genexpr>)
        1    0.000    0.000    0.000    0.000 checkpoint_options.py:15(<module>)
       45    0.000    0.000    0.000    0.000 six.py:103(__init__)
        1    0.000    0.000    0.000    0.000 simple_save.py:15(<module>)
        1    0.000    0.000    0.000    0.000 vgg19.py:21(<module>)
       15    0.000    0.000    0.000    0.000 arrayprint.py:1473(_array_str_implementation)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
        1    0.000    0.000    0.001    0.001 polynomial.py:74(<module>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:51(<listcomp>)
        1    0.000    0.000    0.001    0.001 source_utils.py:15(<module>)
       21    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.000    0.000 _flagvalues.py:87(__init__)
        1    0.000    0.000    0.001    0.001 mixed_precision.py:15(<module>)
        1    0.000    0.000    0.002    0.002 transformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 distribute_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 response.py:157(HTTPResponse)
        1    0.000    0.000    0.000    0.000 auth.py:8(<module>)
        1    0.000    0.000    0.002    0.002 cli_shared.py:15(<module>)
        1    0.000    0.000    0.005    0.005 trace.py:15(<module>)
        1    0.000    0.000    0.001    0.001 laplace.py:15(<module>)
       62    0.000    0.000    0.000    0.000 enum.py:203(<genexpr>)
       30    0.000    0.000    0.000    0.000 getlimits.py:40(<lambda>)
       14    0.000    0.000    0.000    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
      135    0.000    0.000    0.000    0.000 typing.py:618(<genexpr>)
        1    0.000    0.000    0.000    0.000 resource_variable_ops.py:337(BaseResourceVariable)
        1    0.000    0.000    0.000    0.000 numpy_dataset.py:15(<module>)
        1    0.000    0.000    0.000    0.000 callbacks.py:592(Callback)
        1    0.000    0.000    0.000    0.000 embeddings.py:16(<module>)
        1    0.000    0.000    0.001    0.001 control_flow_util_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 linear_operator_identity.py:15(<module>)
        1    0.000    0.000    0.001    0.001 connection.py:120(_has_ipv6)
        1    0.000    0.000    0.000    0.000 inception_v3.py:21(<module>)
        8    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        1    0.000    0.000    0.008    0.008 py3k.py:12(<module>)
        1    0.000    0.000    0.001    0.001 topology.py:15(<module>)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
       77    0.000    0.000    0.000    0.000 context.py:749(_handle)
        1    0.000    0.000    0.000    0.000 iterator_ops.py:639(OwnedIterator)
        1    0.000    0.000    0.000    0.000 qual_names.py:22(<module>)
        1    0.000    0.000    0.004    0.004 worker_training_state.py:15(<module>)
        1    0.000    0.000    0.004    0.004 cyaml.py:3(<module>)
        1    0.000    0.000    0.009    0.009 cluster.py:15(<module>)
       36    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.004    0.004 _argument_parser.py:19(<module>)
       43    0.000    0.000    0.000    0.000 text_format.py:1281(_PopLine)
        1    0.000    0.000    0.002    0.002 device_assignment.py:15(<module>)
        1    0.000    0.000    0.000    0.000 backend_config.py:15(<module>)
       32    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        4    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
        1    0.000    0.000    0.001    0.001 cholesky_registrations.py:15(<module>)
        1    0.000    0.000    0.001    0.001 image_data_generator.py:2(<module>)
        1    0.000    0.000    0.001    0.001 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 case.py:351(TestCase)
        1    0.000    0.000    0.000    0.000 datetime.py:1509(datetime)
        1    0.000    0.000    0.000    0.000 chebyshev.py:109(<module>)
        1    0.000    0.000    0.002    0.002 functional_saver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 functional.py:52(Functional)
        1    0.000    0.000    0.000    0.000 python_state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 environments.py:48(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:412(_construct_lookups)
        1    0.000    0.000    0.007    0.007 secrets.py:7(<module>)
        1    0.000    0.000    0.000    0.000 adagrad.py:15(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
        1    0.000    0.000    0.001    0.001 decoder.py:2(<module>)
      124    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 gen_decode_proto_ops.py:4(<module>)
        1    0.000    0.000    0.000    0.000 mock.py:1803(<setcomp>)
        1    0.000    0.000    0.001    0.001 rnn.py:18(<module>)
        1    0.000    0.000    0.003    0.003 measurements.py:31(<module>)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
       42    0.000    0.000    0.000    0.000 tensor_conversion_registry.py:101(<genexpr>)
        5    0.000    0.000    0.000    0.000 revived_types.py:108(register_revived_type)
        1    0.000    0.000    0.000    0.000 jit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:62(<module>)
        1    0.000    0.000    0.003    0.003 bernoulli.py:15(<module>)
        1    0.000    0.000    0.000    0.000 conjugate_gradient.py:15(<module>)
        1    0.000    0.000    0.000    0.000 xception.py:25(<module>)
        1    0.000    0.000    0.000    0.000 converter.py:44(<module>)
        1    0.000    0.000    0.001    0.001 counter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 event_file_writer.py:15(<module>)
      124    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
       20    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
        1    0.000    0.000    0.001    0.001 _flag.py:19(<module>)
        1    0.000    0.000    0.005    0.005 timeline.py:15(<module>)
        1    0.000    0.000    0.000    0.000 reduce_util.py:15(<module>)
      124    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.001    0.001 fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 category_crossing.py:15(<module>)
        1    0.000    0.000    0.040    0.040 affine_transformations.py:2(<module>)
        4    0.000    0.000    0.000    0.000 os.py:684(__setitem__)
       25    0.000    0.000    0.000    0.000 context.py:1851(executing_eagerly)
        3    0.000    0.000    0.000    0.000 function.py:2728(__init__)
        1    0.000    0.000    0.008    0.008 load_v1_in_v2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 kernelized.py:16(<module>)
        4    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
       59    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
       13    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringBoolGaugeCellSet}
        1    0.000    0.000    0.000    0.000 codeop.py:57(<module>)
        1    0.000    0.000    0.001    0.001 distribute_options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 session_manager.py:15(<module>)
        1    0.000    0.000    0.000    0.000 filters.py:39(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_types)
        1    0.000    0.000    0.013    0.013 _basic.py:1(<module>)
        9    0.000    0.000    0.000    0.000 python_message.py:708(field_setter)
        1    0.000    0.000    0.001    0.001 attrs.py:15(<module>)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:494(_TypeSpecCodec)
      133    0.000    0.000    0.000    0.000 six.py:87(__init__)
        1    0.000    0.000    0.001    0.001 exponential.py:15(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:15(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_DeleteContextOptions}
        1    0.000    0.000    0.000    0.000 segment_id_ops.py:15(<module>)
        2    0.000    0.000    0.000    0.000 decoder.py:343(raw_decode)
        1    0.000    0.000    0.006    0.006 sort_ops.py:19(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gen_manip_ops.py:4(<module>)
        1    0.000    0.000    0.000    0.000 distribution.py:278(Distribution)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:67(<genexpr>)
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
        1    0.000    0.000    0.002    0.002 _ellip_harm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cardinality.py:15(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 student_t.py:15(<module>)
        1    0.000    0.000    0.000    0.000 dumping_callback.py:85(_DumpingCallback)
       25    0.000    0.000    0.000    0.000 ops.py:1027(_numpy)
        1    0.000    0.000    0.000    0.000 optimization_options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 variables.py:2884(PartitionedVariable)
       69    0.000    0.000    0.000    0.000 status_codes.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 hashing.py:15(<module>)
        1    0.000    0.000    0.003    0.003 _pep440.py:5(<module>)
        3    0.000    0.000    0.000    0.000 function.py:3632(decorated)
      124    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
        1    0.000    0.000    0.000    0.000 debug_gradients.py:15(<module>)
        1    0.000    0.000    0.000    0.000 boston_housing.py:16(<module>)
      160    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        3    0.000    0.000    0.000    0.000 ntpath.py:287(expanduser)
        1    0.000    0.000    2.661    2.661 derivative_books.py:2(<module>)
        6    0.000    0.000    0.000    0.000 typing.py:212(_remove_dups_flatten)
        1    0.000    0.000    0.081    0.081 nest.py:32(<module>)
        1    0.000    0.000    0.000    0.000 resources.py:17(<module>)
        1    0.000    0.000    0.001    0.001 batch_ops.py:16(<module>)
        1    0.000    0.000    0.000    0.000 noise.py:15(<module>)
        1    0.000    0.000    0.000    0.000 feature_column.py:15(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:497(cast)
        8    0.000    0.000    0.000    0.000 core.py:8099(getdoc)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
       34    0.000    0.000    0.000    0.000 ops.py:855(_override_operator)
        1    0.000    0.000    0.000    0.000 autocast_variable.py:15(<module>)
        1    0.000    0.000    0.002    0.002 message.py:5(<module>)
        1    0.000    0.000    0.001    0.001 filepost.py:1(<module>)
        1    0.000    0.000    0.001    0.001 sequence.py:16(<module>)
        1    0.000    0.000    0.000    0.000 wide_deep.py:15(<module>)
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 _polybase.py:17(ABCPolyBase)
        1    0.000    0.000    0.021    0.021 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tfconfig_cluster_resolver.py:15(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:28(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_wrappers.py:15(<module>)
        1    0.000    0.000    0.001    0.001 functional_saver.py:129(MultiDeviceSaver)
        1    0.000    0.000    0.000    0.000 sequential.py:49(Sequential)
        1    0.000    0.000    0.000    0.000 tpu_optimizer.py:16(<module>)
